method, missed_branch, covered_branch, total_branch
com.thoughtworks.xstream.core.TreeMarshallingStrategy.createMarshallingContext,0,0,0
com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder.<init>,0,0,0
com.thoughtworks.xstream.io.xml.KXml2Driver.createParser,0,0,0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.readFile,0,2,2
com.thoughtworks.xstream.io.xml.StandardStaxDriver.createInputFactory,1,1,2
com.thoughtworks.xstream.core.MapBackedDataHolder.put,0,0,0
com.thoughtworks.xstream.core.util.QuickWriter.close,0,0,0
com.thoughtworks.xstream.XStream$1.<init>,0,0,0
com.thoughtworks.xstream.converters.javabean.BeanProvider.propertyWriteable,2,0,2
com.thoughtworks.xstream.converters.extended.CurrencyConverter.canConvert,0,2,2
com.thoughtworks.xstream.converters.reflection.XStream12FieldKeySorter.<init>,0,0,0
com.thoughtworks.xstream.io.binary.ReaderDepthState.getAttributeNames,0,2,2
com.thoughtworks.xstream.converters.collections.TreeSetConverter.unmarshal,9,7,16
com.thoughtworks.xstream.converters.extended.ColorConverter.marshal,0,0,0
com.thoughtworks.xstream.converters.extended.StackTraceElementConverter.canConvert,1,3,4
com.thoughtworks.xstream.converters.basic.BooleanConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter$2.defaultReadObject,3,9,12
com.thoughtworks.xstream.io.xml.JDom2Reader.reassignCurrentElement,0,0,0
com.thoughtworks.xstream.converters.javabean.PropertyDictionary.propertiesFor,0,0,0
com.thoughtworks.xstream.persistence.XmlArrayList.rangeCheck,2,2,4
com.thoughtworks.xstream.mapper.DefaultMapper.realMember,0,0,0
com.thoughtworks.xstream.core.util.ClassLoaderReference$Replacement.<init>,0,0,0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.<init>,0,0,0
com.thoughtworks.xstream.core.util.OrderRetainingMap.<init>,0,0,0
com.thoughtworks.xstream.core.util.PresortedMap.firstKey,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.unmarshallField,0,0,0
com.thoughtworks.xstream.io.naming.StaticNameCoder.encodeAttribute,2,0,2
com.thoughtworks.xstream.converters.basic.DoubleConverter.fromString,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.getConverterFromItemType,0,0,0
com.thoughtworks.xstream.core.util.Fields.wrap,0,0,0
com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverter.fromString,0,4,4
com.thoughtworks.xstream.core.JVM.is9,0,0,0
com.thoughtworks.xstream.io.binary.ReaderDepthState.setHasMoreChildren,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.toString,0,0,0
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.extractKey,2,4,6
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.unescape,0,2,2
com.thoughtworks.xstream.converters.collections.CollectionConverter.populateCollection,0,2,2
com.thoughtworks.xstream.core.JVM.flushCache,0,0,0
com.thoughtworks.xstream.mapper.LocalConversionMapper.readResolve,0,0,0
com.thoughtworks.xstream.mapper.XStream11XmlFriendlyMapper.mapNameFromXML,0,0,0
com.thoughtworks.xstream.io.xml.XppReader.createParser,0,0,0
com.thoughtworks.xstream.converters.collections.CollectionConverter.createCollection,1,1,2
com.thoughtworks.xstream.core.util.PresortedMap.containsKey,0,0,0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.<init>,0,0,0
com.thoughtworks.xstream.io.xml.SaxWriter.flush,0,0,0
com.thoughtworks.xstream.core.util.PrioritizedList$PrioritizedItem.compareTo,0,2,2
com.thoughtworks.xstream.XStream.aliasPackage,1,1,2
com.thoughtworks.xstream.core.util.PresortedSet.remove,0,0,0
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.newInstance,10,6,16
com.thoughtworks.xstream.core.AbstractReferenceMarshaller$1.registerImplicit,0,2,2
com.thoughtworks.xstream.converters.extended.DurationConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.unmarshal,0,0,0
com.thoughtworks.xstream.io.xml.StaxDriver.createParser,0,0,0
com.thoughtworks.xstream.io.xml.SaxWriter.parse,5,5,10
com.thoughtworks.xstream.io.xml.SaxWriter.startDocument,1,3,4
com.thoughtworks.xstream.XStream$1.lookupConverterForType,0,0,0
com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter.canConvert,2,2,4
com.thoughtworks.xstream.security.ArrayTypePermission.hashCode,0,0,0
com.thoughtworks.xstream.io.naming.NameCoderWrapper.encodeAttribute,0,0,0
com.thoughtworks.xstream.io.xml.Xpp3DomDriver.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.NamedArrayConverter.marshal,1,11,12
com.thoughtworks.xstream.XStream$3.defaultWriteObject,0,0,0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.isValid,0,0,0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.readBareItem,0,0,0
com.thoughtworks.xstream.converters.collections.TreeSetConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.RegexPatternConverter.marshal,0,0,0
com.thoughtworks.xstream.core.util.Base64Encoder.mapCharToInt,0,6,6
com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$1.writeNullField,0,0,0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.readCompleteItem,0,0,0
com.thoughtworks.xstream.core.util.OrderRetainingMap.put,1,1,2
com.thoughtworks.xstream.io.xml.SaxWriter.getErrorHandler,0,0,0
com.thoughtworks.xstream.io.path.Path.normalize,1,7,8
com.thoughtworks.xstream.converters.reflection.SunLimitedUnsafeReflectionProvider.newInstance,2,4,6
com.thoughtworks.xstream.converters.collections.MapConverter.unmarshal,0,0,0
com.thoughtworks.xstream.io.json.JsonWriter.endNewLine,0,6,6
com.thoughtworks.xstream.core.util.CustomObjectOutputStream$CustomPutField.<init>,0,0,0
com.thoughtworks.xstream.io.AbstractDriver.createReader,0,0,0
com.thoughtworks.xstream.mapper.MapperWrapper.lookupMapperOfType,0,2,2
com.thoughtworks.xstream.io.xml.WstxDriver.createOutputFactory,0,0,0
com.thoughtworks.xstream.core.util.WeakCache.toString,0,0,0
com.thoughtworks.xstream.converters.extended.SqlTimeConverter.canConvert,0,2,2
com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter.unmarshal,16,0,16
com.thoughtworks.xstream.mapper.AbstractXmlFriendlyMapper.escapeFieldName,6,0,6
com.thoughtworks.xstream.io.binary.BinaryStreamReader.getAttributeCount,0,0,0
com.thoughtworks.xstream.io.json.JsonWriter.flush,0,0,0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getValue,0,0,0
com.thoughtworks.xstream.mapper.SecurityMapper.realClass,0,4,4
com.thoughtworks.xstream.io.StatefulWriter.state,0,0,0
com.thoughtworks.xstream.core.util.DependencyInjectionFactory$TypedValue.toString,0,0,0
com.thoughtworks.xstream.converters.extended.CharsetConverter.fromString,0,0,0
com.thoughtworks.xstream.io.xml.AbstractXppDomDriver.createWriter,0,0,0
com.thoughtworks.xstream.io.xml.StaxWriter.isNamespaceRepairingMode,0,0,0
com.thoughtworks.xstream.io.xml.WstxDriver.<init>,0,0,0
com.thoughtworks.xstream.mapper.MapperWrapper.getImplicitCollectionDefForFieldName,0,0,0
com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat.<init>,0,0,0
com.thoughtworks.xstream.security.ExplicitTypePermission.<init>,1,1,2
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.getNewLine,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.moveDown,2,5,7
com.thoughtworks.xstream.core.util.WeakCache.remove,1,1,2
com.thoughtworks.xstream.io.binary.ReaderDepthState.setName,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.processTypes,1,15,16
com.thoughtworks.xstream.io.path.PathTrackingReader.moveUp,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JXmlWriter.flush,0,0,0
com.thoughtworks.xstream.converters.collections.ArrayConverter.canConvert,1,3,4
com.thoughtworks.xstream.converters.extended.NamedMapConverter.writeItem,1,7,8
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.readResolve,0,0,0
com.thoughtworks.xstream.core.util.PresortedMap.subMap,0,0,0
com.thoughtworks.xstream.mapper.DynamicProxyMapper.<init>,0,0,0
com.thoughtworks.xstream.io.StatefulWriter.startNode,0,0,0
com.thoughtworks.xstream.converters.extended.JavaMethodConverter.<init>,0,0,0
com.thoughtworks.xstream.security.ArrayTypePermission.allows,0,4,4
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.defaultImplementationOf,0,2,2
com.thoughtworks.xstream.mapper.XStream11XmlFriendlyMapper.<init>,0,0,0
com.thoughtworks.xstream.core.util.PresortedMap.keySet,0,2,2
com.thoughtworks.xstream.io.binary.BinaryStreamReader.hasMoreChildren,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readUnshared,0,0,0
com.thoughtworks.xstream.XStreamer.<clinit>,0,0,0
com.thoughtworks.xstream.converters.reflection.FieldUtil15.<init>,0,0,0
com.thoughtworks.xstream.core.JVM.reverseFieldDefinition,0,0,0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller$1.put,0,0,0
com.thoughtworks.xstream.XStream.addImplicitCollection,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.getValue,0,0,0
com.thoughtworks.xstream.mapper.CachingMapper.<init>,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.<init>,0,0,0
com.thoughtworks.xstream.XStream$4.<init>,0,0,0
com.thoughtworks.xstream.converters.enums.EnumToStringConverter.fromString,2,2,4
com.thoughtworks.xstream.io.xml.SjsxpDriver.<init>,0,0,0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.addDefaults,0,0,0
com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.readField,0,0,0
com.thoughtworks.xstream.mapper.LocalConversionMapper.getLocalSingleValueConverter,2,6,8
com.thoughtworks.xstream.io.xml.JDom2Writer.setValue,0,0,0
com.thoughtworks.xstream.io.xml.XomReader.getParent,0,0,0
com.thoughtworks.xstream.io.xml.XomWriter.addAttribute,0,0,0
com.thoughtworks.xstream.core.util.Fields.write,0,0,0
com.thoughtworks.xstream.converters.reflection.MissingFieldException.getFieldName,0,0,0
com.thoughtworks.xstream.security.NoTypePermission.<init>,0,0,0
com.thoughtworks.xstream.XStream.addImplicitMap,1,1,2
com.thoughtworks.xstream.core.util.PresortedMap.tailMap,0,0,0
com.thoughtworks.xstream.converters.basic.URIConverter.fromString,0,0,0
com.thoughtworks.xstream.XStream.<init>,0,4,4
com.thoughtworks.xstream.io.xml.TraxSource.getXMLReader,1,1,2
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$FieldLocation.<init>,0,0,0
com.thoughtworks.xstream.core.AbstractReferenceUnmarshaller.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$MappingList.<init>,0,0,0
com.thoughtworks.xstream.core.DefaultConverterLookup.readResolve,1,1,2
com.thoughtworks.xstream.core.TreeMarshaller.put,0,0,0
com.thoughtworks.xstream.core.TreeMarshallingStrategy.createUnmarshallingContext,0,0,0
com.thoughtworks.xstream.core.ReferenceByIdMarshaller.createReference,0,0,0
com.thoughtworks.xstream.io.xml.AbstractXmlReader.<init>,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.getNodeName,0,0,0
com.thoughtworks.xstream.io.xml.StaxDriver.isRepairingNamespace,0,0,0
com.thoughtworks.xstream.core.util.PrioritizedList$PrioritizedItemIterator.<init>,0,0,0
com.thoughtworks.xstream.mapper.MapperWrapper.shouldSerializeMember,0,0,0
com.thoughtworks.xstream.io.xml.SaxWriter.setDTDHandler,1,1,2
com.thoughtworks.xstream.core.TreeUnmarshaller.addInformationTo,1,3,4
com.thoughtworks.xstream.converters.reflection.FieldDictionary.getDictionaryEntry,0,0,0
com.thoughtworks.xstream.io.copy.HierarchicalStreamCopier.copy,1,7,8
com.thoughtworks.xstream.io.json.JsonWriter$Format.mode,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JWriter.<init>,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.getLocalConverter,0,0,0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.add,6,20,26
com.thoughtworks.xstream.core.util.Base64JAXBCodec.encode,0,0,0
com.thoughtworks.xstream.persistence.XmlMap.remove,0,0,0
com.thoughtworks.xstream.converters.javabean.BeanProperty.getBeanClass,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.writeShort,0,0,0
com.thoughtworks.xstream.io.xml.XomReader.getValue,0,4,4
com.thoughtworks.xstream.converters.collections.TreeMapConverter$NullComparator.compare,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.getImplicitCollectionDefForFieldName,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.fromString,1,1,2
com.thoughtworks.xstream.converters.extended.StackTraceElementConverter.<clinit>,2,2,4
com.thoughtworks.xstream.io.xml.Dom4JReader.getAttributeName,0,0,0
com.thoughtworks.xstream.persistence.XmlSet.findEmptyKey,0,2,2
com.thoughtworks.xstream.persistence.XmlMap$XmlMapEntries.isEmpty,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.processOmitFieldAnnotation,1,3,4
com.thoughtworks.xstream.XStream.setMarshallingStrategy,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readObjectOverride,0,0,0
com.thoughtworks.xstream.converters.collections.MapConverter.populateMap,0,2,2
com.thoughtworks.xstream.mapper.MapperWrapper.serializedClass,0,0,0
com.thoughtworks.xstream.io.xml.SjsxpDriver.createOutputFactory,0,0,0
com.thoughtworks.xstream.converters.collections.CollectionConverter.marshal,0,2,2
com.thoughtworks.xstream.io.binary.Token$StartNode.<init>,0,0,0
com.thoughtworks.xstream.mapper.ClassAliasingMapper.addTypeAlias,0,0,0
com.thoughtworks.xstream.mapper.PackageAliasingMapper$1.compare,0,0,0
com.thoughtworks.xstream.converters.reflection.SunUnsafeReflectionProvider.getFieldOffset,0,2,2
com.thoughtworks.xstream.mapper.AnnotationMapper.writeObject,2,0,2
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.marshal,0,8,8
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readUnsignedShort,0,0,0
com.thoughtworks.xstream.mapper.CachingMapper.realClass,0,4,4
com.thoughtworks.xstream.io.xml.DomReader.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.StackTraceElementFactory.create,0,0,0
com.thoughtworks.xstream.XStream$4.readFieldsFromStream,0,0,0
com.thoughtworks.xstream.converters.extended.SubjectConverter.marshalPrivateCredentials,0,0,0
com.thoughtworks.xstream.mapper.SystemAttributeAliasingMapper.aliasForSystemAttribute,1,5,6
com.thoughtworks.xstream.core.JVM.canUseSunUnsafeReflectionProvider,0,0,0
com.thoughtworks.xstream.XStream.createObjectInputStream,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.<init>,1,1,2
com.thoughtworks.xstream.converters.enums.EnumSetConverter.<init>,0,0,0
com.thoughtworks.xstream.security.WildcardTypePermission.getRegExpPatterns,1,13,14
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$ArraysList.toPhysicalArray,0,4,4
com.thoughtworks.xstream.io.binary.ReaderDepthState.getValue,0,2,2
com.thoughtworks.xstream.XStream$3.flush,0,0,0
com.thoughtworks.xstream.io.xml.StaxDriver.createOutputFactory,0,0,0
com.thoughtworks.xstream.converters.enums.EnumSetConverter.marshal,1,1,2
com.thoughtworks.xstream.io.xml.StaxReader.pullElementName,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.getConverterFromAttribute,0,0,0
com.thoughtworks.xstream.io.xml.StaxReader.close,0,0,0
com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter$1.visit,5,21,26
com.thoughtworks.xstream.mapper.FieldAliasingMapper.addFieldsToIgnore,2,0,2
com.thoughtworks.xstream.converters.collections.TreeMapConverter$Reflections.<clinit>,0,0,0
com.thoughtworks.xstream.io.xml.XppDomDriver.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.<init>,0,0,0
com.thoughtworks.xstream.core.util.Cloneables.<init>,0,0,0
com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriterHelper.<init>,0,0,0
com.thoughtworks.xstream.converters.basic.StringConverter.fromString,2,8,10
com.thoughtworks.xstream.io.xml.XppDriver.createDefaultParser,0,2,2
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.getAttributeMap,0,2,2
com.thoughtworks.xstream.core.util.SelfStreamingInstanceChecker.marshal,0,2,2
com.thoughtworks.xstream.converters.collections.TreeSetConverter$Reflections.<clinit>,6,4,10
com.thoughtworks.xstream.io.AttributeNameIterator.hasNext,0,2,2
com.thoughtworks.xstream.core.JVM.supportsSQL,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter$Reflections.<clinit>,1,1,2
com.thoughtworks.xstream.converters.collections.CharArrayConverter.canConvert,1,5,6
com.thoughtworks.xstream.io.json.AbstractJsonWriter.<init>,0,2,2
com.thoughtworks.xstream.io.xml.StaxReader.pullNextEvent,0,5,5
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter$1.writeToStream,0,2,2
com.thoughtworks.xstream.core.util.ClassLoaderReference.writeReplace,0,0,0
com.thoughtworks.xstream.mapper.EnumMapper.flushCache,2,0,2
com.thoughtworks.xstream.converters.extended.SubjectConverter.unmarshalReadOnly,0,0,0
com.thoughtworks.xstream.io.path.PathTrackingReader.appendErrors,0,0,0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller$1.replace,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.processAsAttributeAnnotation,1,3,4
com.thoughtworks.xstream.core.util.PresortedMap.remove,0,0,0
com.thoughtworks.xstream.converters.extended.PropertyEditorCapableConverter.fromString,0,0,0
com.thoughtworks.xstream.converters.basic.NullConverter.canConvert,1,3,4
com.thoughtworks.xstream.core.util.ArrayIterator.<init>,0,0,0
com.thoughtworks.xstream.io.xml.JDomWriter.addAttribute,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.<init>,0,0,0
com.thoughtworks.xstream.io.binary.ReaderDepthState.addAttribute,0,2,2
